id,skills
94107058,airflow
94107058,oracle
94107153,bi
94107153,dwh
94107153,sql
94107153,airflow
94107153,oracle
94213947,bi
94213947,статистика
94213947,python
94213947,прогнозирование
94213947,tableau
94213947,sql
94213947,postgresql
94267373,power bi
94267373,статистика
94267373,excel
94267373,tableau
94267373,sql
94290887,
94290887,bi
94290887,аналитика
94290887,power bi
94290887,английский язык
94290887,базы данных
94290887,excel
94290887,dwh
94290887,tableau
94290887,sql
94290887,аналитическое мышление
94294800,
94294800,аналитика
94294800,аналитика продаж
94294800,автоматизация процессов
94294800,crm
94294800,ms sql
94294800,бизнес-анализ
94294800,powerpoint
94294800,сбор и анализ информации
94294800,excel
94294800,excel
94294800,деловая коммуникация
94294800,подготовка отчетов
94294800,аналитическое мышление
94309106,статистика
94309106,numpy
94309106,python
94309106,pandas
94309106,sql
94340064,pytorch
94340064,linux
94340064,статистика
94340064,python
94340064,hadoop
94340064,sql
94340064,git
94340064,airflow
94340064,oracle
94344003,
94344003,аналитика
94344003,power bi
94344003,etl
94344003,dax
94344003,python
94344003,базы данных
94344003,bpmn
94344003,ms sql
94344003,tableau
94344003,бизнес-анализ
94344003,clickhouse
94344003,uml
94344003,docker
94344003,sql
94344003,git
94344003,postgresql
94344003,power query
94347882,системность
94347882,работа с большим объемом информации
94347882,автоматизация процессов
94347882,python
94347882,базы данных
94347882,оптимизация процессов
94347882,excel
94347882,vba
94347882,sql
94347882,работа с базами данных
94347934,sql
94347934,excel
94384271,
94384271,python
94384271,big data
94384271,data analysis
94384271,sql
94384271,spark
94386508,bi
94386508,etl
94386508,dwh
94386508,tableau
94386508,sql
94392122,python
94392122,llm
94392122,hadoop
94392122,docker
94392122,sql
94392122,git
94392122,airflow
94392122,nlp
94416006,spark
94416006,etl
94416006,python
94416006,прогнозирование
94416006,hive
94416006,hadoop
94416006,субд
94416006,oozie
94416006,airflow
94416006,oracle
94480958,agile project management
94480958,numpy
94480958,статистический анализ
94480958,python
94480958,pandas
94480958,kanban
94480958,scrum
94480958,teamleading
94480958,docker
94480958,sql
94480958,git
94512544,
94512544,bi
94512544,power bi
94512544,умение принимать решения
94512544,apache superset
94512544,powerpoint
94512544,аналитическое мышление
94512544,анализ бизнес показателей
94512544,отчетность
94512544,quick sense
94512544,excel
94512544,tableau
94512544,деловая коммуникация
94512544,sql
94512544,дашборды
94512544,генерация идей
94512544,навыки презентации
94515327,python
94515651,python
94552323,1с
94552323,прогнозирование
94552323,сбор и анализ информации
94552323,сельское хозяйство
94552323,excel
94552323,excel
94552323,работа с большим объемом информации
94552323,подготовка отчетов
94552323,аналитическое мышление
94593967,pytorch
94593967,computer vision
94593967,python
94593967,
94593967,clickhouse
94593967,llm
94593967,api
94593967,postgresql
94593967,tensorflow
94593967,airflow
94593967,hive
94593967,nlp
94594408,bi
94594408,статистика
94594408,power bi
94594408,ms sql
94594408,hive
94594408,hadoop
94594408,субд
94594408,excel
94594408,powerpoint
94594408,sql
94594408,oracle
94604984,
94604984,pytorch
94604984,numpy
94604984,pandas
94604984,recommender systems
94604984,scipy
94604984,python
94604984,hadoop
94604984,mathematics
94604984,sql
94604984,hive
94604984,search ranking
94604984,java
94604984,nlp
94604984,статистика
94604984,a/b test
94604984,scikit-learn
94604984,presto
94604984,
94604984,neural nets
94623545,
94623545,английский язык
94623545,python
94623545,аудит
94623545,sql
94623898,sql
94623898,статистика
94623898,статистический анализ
94623898,python
94633270,статистика
94633270,python
94633270,sql
94633270,git
94633270,nlp
94633270,spark
94636098,
94636098,
94696341,excel
94696341,excel
94696734,linux
94696734,numpy
94696734,английский язык
94696734,python
94696734,sql
94696768,pytorch
94696768,numpy
94696768,python
94696768,pandas
94696768,математическая статистика
94696768,scikit-learn
94696768,git
94696768,airflow
94696768,spark
94697153,linux
94697153,английский язык
94697153,публичные выступления
94697153,python
94697153,c++
94716635,python
94716635,базы данных
94716635,ms sql
94716635,java
94716635,субд
94716635,dwh
94716635,excel
94716635,sql
94716635,работа с базами данных
94736993,etl
94736993,power bi
94736993,power bi
94736993,dwh
94736993,excel
94736993,excel
94736993,postgresql
94752016,bi
94752016,статистика
94752016,numpy
94752016,умение принимать решения
94752016,python
94752016,pandas
94752016,clickhouse
94752016,прогнозирование
94752016,dwh
94752016,работа с большим объемом информации
94752016,postgresql
94752016,работа с базами данных
94752016,sql
94753141,power bi
94753141,python
94753141,базы данных
94753141,power bi
94753141,tableau
94753141,sql
94754887,английский язык
94754887,python
94762211,excel
94775568,excel
94776575,
94776575,python
94776575,data analysis
94776575,excel
94776575,postgresql
94776575,sql
94779925,
94779925,сводные таблицы
94779925,впр
94779925,excel
94779925,excel
94779925,работа с большим объемом информации
94780318,bi
94780318,sql
94812028,pandas
94812028,python
94826587,статистика
94826587,английский язык
94826587,python
94826587,hadoop
94826587,субд
94826587,excel
94826587,работа с большим объемом информации
94826587,sql
94828753,oracle primavera
94828753,powerpoint
94828753,ms project
94828753,прогнозирование
94828753,excel
94828753,excel
94828753,powerpoint
94903406,bi
94903406,статистика
94903406,python
94903406,прогнозирование
94903406,субд
94903406,sql
94915430,
94917681,
94917681,bi
94917681,etl
94917681,power bi
94917681,data scientist
94917681,data engineer
94917681,data analysis
94917681,dwh lead
94917681,dwh
94917681,построение хранилищ данных
94917682,
94917682,bi
94917682,etl
94917682,power bi
94917682,data scientist
94917682,data engineer
94917682,data analysis
94917682,dwh lead
94917682,dwh
94917682,построение хранилищ данных
94920601,pytorch
94920601,deep learning
94920601,python
94920601,docker
94920601,git
94920601,nlp
94928582,bi
94928582,статистика
